cluster_id,cluster_diam
0,1
1,1
2,1
3,1
4,1
5,1
6,2
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,3
15,2
16,1
17,1
18,2
19,3
20,1
21,1
22,2
23,1
24,2
25,1
26,3
27,1
28,3
29,1
30,1
31,1
32,1
33,5
34,1
35,1
36,1
37,2
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,2
46,1
47,1
48,1
49,1
50,1
51,2
52,1
53,2
54,1
55,3
56,1
57,1
58,1
59,2
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,3
69,2
70,1
71,1
72,1
73,2
74,1
75,2
76,1
77,1
78,2
79,1
80,1
81,1
82,1
83,1
84,1
85,2
86,2
87,1
88,1
89,1
90,1
91,1
92,1
93,2
94,2
95,1
96,1
97,1
98,1
99,1
100,1
101,2
102,1
103,2
104,2
105,1
106,3
107,1
108,4
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,2
119,1
120,1
121,1
122,1
123,1
124,2
125,1
126,2
127,1
128,1
129,2
130,1
131,1
132,2
133,2
134,1
135,1
136,1
137,1
138,1
139,1
140,3
141,1
142,1
143,1
144,2
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,2
158,2
159,2
160,1
161,1
162,1
163,1
164,2
165,1
166,1
167,2
168,2
169,1
170,1
171,1
172,2
173,4
174,1
175,1
176,1
177,2
178,1
179,1
180,2
181,1
182,1
183,1
184,4
185,3
186,4
187,4
188,4
189,1
190,4
191,2
192,1
193,1
194,4
195,2
196,1
197,1
198,1
199,1
200,1
201,1
202,2
203,3
204,2
205,1
206,1
207,4
208,1
209,1
210,8
211,1
212,1
213,1
214,2
215,1
216,2
217,1
218,1
219,1
220,1
221,2
222,2
223,1
224,1
225,1
226,1
227,2
228,1
229,3
230,2
231,1
232,1
233,3
234,1
235,1
236,3
237,3
238,1
239,2
240,1
241,1
242,1
243,1
244,1
245,2
246,1
247,3
248,2
249,1
250,1
251,1
252,4
253,1
254,1
255,1
256,1
257,1
258,2
259,3
260,1
261,1
262,2
263,1
264,1
265,1
266,1
267,1
268,2
269,1
270,1
271,1
272,1
273,1
274,2
275,1
276,2
277,1
278,1
279,2
280,1
281,1
282,1
283,1
284,1
285,2
286,2
287,1
288,1
289,5
290,1
291,1
292,1
293,2
294,1
295,1
296,2
297,1
298,1
299,1
300,1
301,1
302,1
303,2
304,2
305,1
306,1
307,2
308,1
309,1
310,1
311,1
312,1
313,1
314,1
315,2
316,2
317,1
318,1
319,2
320,1
321,2
322,1
323,1
324,1
325,1
326,1
327,1
328,1
329,2
330,1
331,4
332,2
333,2
334,1
335,2
336,2
337,1
338,1
339,2
340,2
341,1
342,1
343,1
344,2
345,2
346,1
347,3
348,1
349,2
350,14
351,1
352,1
353,2
354,2
355,1
356,2
357,4
358,4
359,1
360,1
361,1
362,4
363,1
364,1
365,1
366,1
367,1
368,1
369,1
370,1
371,1
372,1
373,1
374,2
375,3
376,1
377,1
378,1
379,2
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,1
388,1
389,1
390,2
391,1
392,1
393,2
394,1
395,1
396,1
397,1
398,1
399,1
400,2
401,1
402,1
403,1
404,2
405,1
406,1
407,1
408,1
409,3
410,3
411,2
412,1
413,1
414,1
415,3
416,1
417,1
418,2
419,1
420,1
421,1
422,1
423,1
424,3
425,2
426,3
427,1
428,1
429,1
430,1
431,2
432,1
433,2
434,1
435,1
436,1
437,1
438,2
439,1
440,1
441,1
442,1
443,2
444,1
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,2
455,1
456,1
457,1
458,2
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,2
467,1
468,2
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,2
484,1
485,1
486,1
487,1
488,1
489,1
490,2
491,3
492,1
493,2
494,3
495,4
496,1
497,2
498,1
499,1
500,1
501,2
502,2
503,2
504,2
505,1
506,1
507,2
508,1
509,2
510,2
511,3
512,1
513,1
514,1
515,1
516,1
517,2
518,1
519,2
520,1
521,1
522,2
523,1
524,1
525,1
526,1
527,1
528,1
529,3
530,1
531,1
532,1
533,1
534,2
535,1
536,2
537,1
538,2
539,1
540,1
541,1
542,1
543,2
544,2
545,1
546,1
547,1
548,1
549,1
550,1
551,2
552,1
553,2
554,2
555,2
556,1
557,3
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,2
567,1
568,1
569,1
570,2
571,1
572,1
573,1
574,1
575,3
576,2
577,1
578,1
579,2
580,1
581,1
582,1
583,1
584,1
585,2
586,1
587,1
588,4
589,1
590,3
591,1
